"ID","EventID","CallID"
5125,1851,98928
5126,1850,98929
5127,1851,98930
5128,1852,98935
5129,1852,98936
5130,1853,98940
5131,1853,98941
5132,1854,98943
5133,1855,98944
5134,1856,98945
5135,1857,98948
5136,1848,98949
5137,1856,98953
5138,1855,98954
5139,1857,98955
5140,1858,98956
5141,1861,98959
5142,1862,98961
5143,1862,98963
5144,1863,98964
5145,1863,98966
5146,1864,98968
5147,1864,98970
5148,1865,98971
5149,1866,98973
5150,1854,98978
5151,1867,98979
5152,1866,98980
5153,1867,98981
5154,1861,98982
5155,1868,98983
5156,1865,98984
5157,1869,99000
5158,1861,99001
5159,1868,99002
5160,1867,99003
5161,1869,99004
5162,1870,99005
5163,1870,99006
5164,1872,99009
5165,1873,99011
5166,1873,99012
5167,1872,99013
5168,1874,99014
5169,1874,99015
5170,1858,99018
5171,1875,99036
5172,1876,99038
5173,1876,99040
5174,1875,99042
5175,1878,99052
5176,1878,99059
5177,1879,99091
5178,1879,99092
5179,1880,99097
5180,1880,99098
5181,1880,99099
5182,1880,99101
5183,1881,99109
5184,1882,99111
5185,1881,99112
5186,1883,99114
5187,1883,99115
5188,1881,99116
5189,1881,99117
5190,1881,99118
5191,1881,99119
5192,1882,99121
5193,1884,99125
5194,1884,99126
5195,1884,99127
5196,1885,99130
5197,1885,99131
5198,1886,99138
5199,1886,99139
5200,1887,99165
5201,1887,99166
5202,1884,99168
5203,1888,99171
5204,1888,99175
5205,1889,99177
5206,1889,99178
5207,1888,99179
5208,1890,99180
5209,1889,99181
5210,1890,99182
5211,1884,99183
5212,1891,99189
5213,1891,99190
5214,1891,99191
5215,1893,99210
5216,1893,99212
5217,1894,99213
5218,1894,99215
5219,1894,99217
5220,1895,99218
5221,1895,99221
5222,1895,99222
5223,1895,99223
5224,1896,99227
5225,1896,99228
5226,1896,99234
5227,1897,99238
5228,1897,99239
5229,1897,99240
5230,1897,99241
5231,1897,99242
5232,1897,99243
5233,1898,99268
5234,1898,99269
5235,1898,99271
5236,1898,99272
5237,1899,99287
5238,1899,99288
5239,1899,99289
5240,1899,99291
5241,1899,99292
5242,1900,99295
5243,1900,99296
5244,1900,99297
5245,1900,99298
5246,1900,99300
5247,1900,99301
5248,1900,99302
5249,1900,99303
5250,1901,99306
5251,1901,99307
5252,1900,99308
5253,1901,99312
5254,1901,99313
5255,1902,99314
5256,1902,99315
5257,1902,99316
5258,1902,99317
5259,1902,99319
5260,1903,99320
5261,1903,99321
5262,1903,99322
5263,1904,99325
5264,1904,99326
5265,1904,99327
5266,1903,99329
5267,1903,99330
5268,1903,99331
5269,1903,99333
5270,1905,99338
5271,1905,99339
5272,1907,99343
5273,1909,99348
5274,1907,99352
5275,1909,99355
5276,1920,99362
5277,1920,99364
5278,1921,99386
5279,1922,99396
5280,1922,99397
5281,1922,99400
5282,1922,99401
5283,1923,99402
5284,1923,99403
5285,1923,99404
5286,1923,99405
5287,1924,99406
5288,1925,99407
5289,1925,99408
5290,1925,99409
5291,1927,99410
5292,1927,99411
5293,1924,99414
5294,1925,99415
5295,1925,99417
5296,1925,99421
5297,1923,99422
5298,1927,99423
5299,1924,99424
5300,1928,99425
5301,1928,99426
5302,1928,99427
5303,1924,99428
5304,1924,99429
5305,1929,99436
5306,1929,99437
5307,1929,99438
5308,1929,99440
5309,1929,99441
5310,1931,99443
5311,1931,99444
5312,1932,99468
5313,1933,99473
5314,1933,99474
5315,1933,99478
5316,1933,99479
5317,1932,99509
5318,1935,99519
5319,1935,99520
5320,1936,99522
5321,1936,99523
5322,1935,99525
5323,1936,99526
5324,1935,99530
5325,1935,99532
5326,1937,99538
5327,1935,99547
5328,1937,99548
5329,1938,99550
5330,1939,99552
5331,1939,99553
5332,1932,99555
5333,1940,99557
5334,1940,99558
5335,1938,99559
5336,1941,99563
5337,1941,99564
5338,1941,99565
5339,1941,99568
5340,1941,99570
5341,1942,99571
5342,1942,99572
5343,1943,99577
5344,1943,99578
5345,1943,99579
5346,1943,99580
5347,1943,99583
5348,1944,99591
5349,1944,99592
5350,1945,99594
5351,1945,99595
5352,1946,99596
5353,1947,99598
5354,1947,99599
5355,1947,99600
5356,1948,99601
5357,1949,99603
5358,1946,99606
5359,1944,99607
5360,1948,99608
5361,1949,99609
5362,1945,99610
5363,1946,99611
5364,1946,99612
5365,1946,99613
5366,1947,99614
5367,1946,99615
5368,1950,99624
5369,1950,99625
5370,1946,99627
5371,1950,99628
5372,1952,99631
5373,1952,99632
5374,1952,99633
5375,1953,99634
5376,1953,99635
5377,1952,99636
5378,1952,99637
5379,1953,99638
5380,1953,99639
5381,1953,99640
5382,1954,99641
5383,1953,99642
5384,1953,99643
5385,1953,99644
5386,1954,99645
5387,1955,99646
5388,1955,99647
5389,1955,99648
5390,1955,99649
5391,1955,99650
5392,1953,99652
5393,1955,99653
5394,1953,99656
5395,1953,99657
5396,1953,99661
5397,1953,99662
5398,1956,99688
5399,1956,99690
5400,1957,99710
5401,1957,99714
5402,1957,99715
5403,1957,99716
5404,1957,99717
5405,1957,99718
5406,1957,99719
5407,1957,99723
5408,1957,99724
5409,1957,99726
5410,1957,99727
5411,1957,99728
5412,1957,99729
5413,1957,99730
5414,1957,99735
5415,1958,99739
5416,1959,99740
5417,1960,99741
5418,1961,99742
5419,1959,99750
5420,1959,99753
5421,1959,99758
5422,1959,99759
5423,1962,99760
5424,1962,99761
5425,1962,99762
5426,1958,99763
5427,1958,99764
5428,1962,99765
5429,1958,99766
5430,1958,99767
5431,1958,99768
5432,1959,99769
5433,1959,99770
5434,1963,99771
5435,1963,99772
5436,1963,99773
5437,1963,99774
5438,1964,99775
5439,1964,99779
5440,1967,99783
5441,1967,99784
5442,1968,99785
5443,1968,99786
5444,1969,99789
5445,1969,99790
5446,1960,99794
5447,1970,99796
5448,1970,99800
5449,1958,99802
5450,1961,99803
5451,1959,99804
5452,1973,99816
5453,1974,99840
5454,1973,99841
5455,1974,99842
5456,1975,99846
5457,1975,99848
5458,1976,99859
5459,1976,99860
5460,1977,99862
5461,1977,99863
5462,1978,99868
5463,1978,99869
5464,1979,99875
5465,1979,99876
5466,1980,99877
5467,1980,99878
5468,1980,99881
5469,1981,99882
5470,1981,99884
5471,1982,99885
5472,1982,99889
5473,1983,99891
5474,1984,99894
5475,1984,99899
5476,1983,99914
5477,1985,99946
5478,1985,99947
5479,1985,99948
5480,1985,99949
5481,1985,99952
5482,1985,99953
5483,1987,99956
5484,1987,99957
5485,1987,99958
5486,1988,99961
5487,1988,99962
5488,1987,99963
5489,1988,99964
5490,1987,99965
5491,1989,99966
5492,1989,99967
5493,1989,99968
5494,1989,99969
5495,1990,99970
5496,1990,99971
5497,1989,99973
5498,1990,99974
5499,1991,99977
5500,1991,99978
5501,1991,99980
5502,1991,99982
5503,1991,99983
5504,1992,99991
5505,1993,99992
5506,1994,99993
5507,1995,99995
5508,1994,99997
5509,1997,99998
5510,1997,99999
5511,1997,100000
5512,1997,100002
5513,1992,100003
5514,1992,100004
5515,1994,100006
5516,1992,100010
5517,1995,100012
5518,1994,100013
5519,1994,100015
5520,1992,100020
5521,1999,100021
5522,1994,100022
5523,1999,100023
5524,1999,100024
5525,1999,100025
5526,1999,100026
5527,1995,100027
5528,2000,100028
5529,2000,100029
5530,2001,100032
5531,2000,100033
5532,1999,100034
5533,1992,100036
5534,2002,100037
5535,2001,100038
5536,2002,100039
5537,2003,100040
5538,2002,100041
5539,2001,100043
5540,2004,100044
5541,1994,100045
5542,1992,100046
5543,2004,100047
5544,1994,100049
5545,1995,100051
5546,2005,100053
5547,2006,100055
5548,2007,100057
5549,2008,100060
5550,2008,100061
5551,2008,100062
5552,2006,100063
5553,1995,100066
5554,1995,100070
5555,2007,100071
5556,1995,100080
5557,1994,100082
5558,2009,100083
5559,1992,100084
5560,1993,100085
5561,2006,100097
5562,2010,100099
5563,2010,100100
5564,2010,100101
5565,2007,100102
5566,2010,100104
5567,2007,100112
5568,2011,100114
5569,2012,100119
5570,2012,100120
5571,2012,100121
5572,2012,100123
5573,2011,100124
5574,2013,100125
5575,2013,100126
5576,2014,100127
5577,2015,100128
5578,2015,100129
5579,2015,100130
5580,2014,100134
5581,2016,100137
5582,2016,100138
5583,2016,100139
5584,2016,100140
5585,2017,100141
5586,2017,100142
5587,2018,100148
5588,2018,100151
5589,2019,100152
5590,2019,100153
5591,2020,100154
5592,2020,100156
5593,2020,100157
5594,2019,100158
5595,2021,100159
5596,2021,100160
5597,2021,100163
5598,2021,100165
5599,2023,100166
5600,2024,100167
5601,2024,100168
5602,2023,100169
5603,2025,100170
5604,2025,100171
5605,2026,100172
5606,2026,100173
5607,2027,100174
5608,2028,100177
5609,2028,100178
5610,2027,100180
5611,2024,100182
5612,2030,100185
5613,2031,100186
5614,2031,100187
5615,2031,100188
5616,2031,100191
5617,2030,100192
5618,2033,100193
5619,2033,100195
5620,2035,100199
5621,2035,100200
5622,2035,100201
5623,2036,100203
5624,2036,100204
5625,2037,100227
5626,2037,100228
5627,2038,100238
5628,2038,100239
5629,2038,100240
5630,2038,100241
5631,2038,100242
5632,2038,100243
5633,2038,100244
5634,2038,100245
5635,2039,100257
5636,2039,100258
5637,2040,100260
5638,2040,100261
5639,2041,100270
5640,2041,100271
5641,2042,100275
5642,2042,100276
5643,2043,100284
5644,2043,100285
5645,2044,100288
5646,2044,100289
5647,2045,100297
5648,2046,100299
5649,2045,100300
5650,2046,100301
5651,2047,100307
5652,2047,100309
5653,2048,100310
5654,2048,100311
5655,2049,100313
5656,2050,100314
5657,2051,100315
5658,2050,100316
5659,2049,100317
5660,2052,100319
5661,2052,100320
5662,2053,100321
5663,2054,100322
5664,2055,100323
5665,2054,100324
5666,2055,100327
5667,2053,100328
5668,2051,100337
5669,2056,100342
5670,2058,100348
5671,2058,100350
5672,2059,100353
5673,2059,100354
5674,2056,100355
5675,2060,100357
5676,2061,100359
5677,2061,100360
5678,2060,100361
5679,2062,100362
5680,2063,100367
5681,2064,100368
5682,2062,100369
5683,2064,100370
5684,2065,100371
5685,2060,100373
5686,2065,100374
5687,2063,100375
5688,2066,100378
5689,2067,100379
5690,2067,100380
5691,2066,100381
5692,2068,100384
5693,2069,100385
5694,2069,100387
5695,2070,100389
5696,2070,100390
5697,2071,100394
5698,2068,100395
5699,2071,100396
5700,2072,100407
5701,2073,100410
5702,2072,100411
5703,2073,100434
5704,2074,100448
5705,2075,100450
5706,2075,100451
5707,2075,100452
5708,2076,100454
5709,2076,100455
5710,2075,100462
5711,2076,100463
5712,2076,100464
5713,2075,100466
5714,2074,100468
5715,2074,100469
5716,2077,100476
5717,2077,100478
5718,2077,100481
5719,2078,100484
5720,2078,100485
5721,2078,100494
5722,2079,100506
5723,2079,100507
5724,2081,100509
5725,2081,100510
5726,2081,100511
5727,2082,100515
5728,2082,100516
5729,2082,100518
5730,2083,100520
5731,2083,100521
5732,2083,100522
5733,2085,100533
5734,2085,100534
5735,2086,100535
5736,2086,100536
5737,2087,100537
5738,2087,100538
5739,2085,100539
5740,2086,100541
5741,2087,100542
5742,2086,100544
5743,2086,100546
5744,2086,100550
5745,2086,100551
5746,2086,100554
5747,2086,100555
5748,2088,100558
5749,2088,100559
5750,2088,100560
5751,2089,100563
5752,2089,100564
5753,2089,100565
5754,2089,100566
5755,2089,100568
5756,2089,100569
5757,2090,100576
5758,2090,100577
5759,2090,100578
5760,2090,100579
5761,2089,100583
5762,2089,100586
5763,2092,100594
5764,2092,100599
5765,2093,100600
5766,2093,100601
5767,2093,100602
5768,2093,100603
5769,2094,100631
5770,2095,100636
5771,2095,100637
5772,2096,100640
5773,2096,100641
5774,2096,100642
5775,2096,100643
5776,2097,100646
5777,2094,100647
5778,2098,100648
5779,2098,100649
5780,2098,100650
5781,2098,100651
5782,2099,100652
5783,2099,100653
5784,2096,100654
5785,2099,100655
5786,2099,100656
5787,2099,100662
5788,2099,100663
5789,2098,100667
5790,2097,100668
5791,2094,100669
5792,2100,100686
5793,2100,100687
5794,2100,100688
5795,2100,100689
5796,2103,100699
5797,2103,100700
5798,2104,100701
5799,2103,100702
5800,2104,100704
5801,2105,100705
5802,2105,100706
5803,2105,100707
5804,2104,100708
5805,2106,100710
5806,2106,100711
5807,2106,100712
5808,2106,100713
5809,2097,100714
5810,2107,100723
5811,2107,100724
5812,2108,100725
5813,2108,100726
5814,2108,100727
5815,2109,100728
5816,2109,100729
5817,2109,100730
5818,2107,100731
5819,2109,100732
5820,2107,100733
5821,2114,100770
5822,2115,100774
5823,2115,100775
5824,2114,100776
5825,2116,100778
5826,2117,100779
5827,2116,100780
5828,2117,100788
5829,2114,100790
5830,2114,100801
5831,2120,100808
5832,2120,100809
5833,2120,100810
5834,2120,100811
5835,2121,100812
5836,2121,100813
5837,2120,100814
5838,2121,100816
5839,2121,100817
5840,2121,100818
5841,2124,100856
5842,2124,100857
5843,2125,100859
5844,2125,100860
5845,2125,100861
5846,2125,100863
5847,2126,100888
5848,2126,100889
5849,2126,100890
5850,2126,100891
5851,2127,100897
5852,2127,100898
5853,2127,100899
5854,2128,100901
5855,2128,100902
5856,2128,100903
5857,2129,100904
5858,2129,100905
5859,2128,100906
5860,2129,100907
5861,2128,100911
5862,2128,100912
5863,2130,100915
5864,2130,100916
5865,2130,100917
5866,2131,100921
5867,2131,100922
5868,2132,100923
5869,2132,100924
5870,2131,100925
5871,2132,100926
5872,2133,100927
5873,2133,100929
5874,2134,100930
5875,2134,100931
5876,2134,100932
5877,2134,100934
5878,2134,100937
5879,2134,100938
5880,2132,100940
5881,2132,100941
5882,2132,100944
5883,2135,100956
5884,2135,100957
5885,2136,100961
5886,2136,100966
5887,2137,100992
5888,2137,100993
5889,2138,100994
5890,2138,100995
5891,2139,101001
5892,2139,101002
5893,2139,101003
5894,2138,101004
5895,2138,101005
5896,2140,101006
5897,2140,101007
5898,2140,101008
5899,2137,101009
5900,2141,101012
5901,2142,101013
5902,2143,101014
5903,2143,101015
5904,2143,101016
5905,2142,101018
5906,2142,101019
5907,2144,101020
5908,2144,101021
5909,2141,101022
5910,2144,101023
5911,2145,101024
5912,2141,101025
5913,2142,101026
5914,2142,101027
5915,2146,101028
5916,2146,101029
5917,2142,101030
5918,2146,101031
5919,2145,101032
5920,2141,101033
5921,2142,101034
5922,2142,101035
5923,2145,101036
5924,2142,101037
5925,2142,101038
5926,2147,101047
5927,2142,101048
5928,2142,101049
5929,2141,101051
5930,2141,101052
5931,2148,101055
5932,2148,101059
5933,2149,101062
5934,2150,101063
5935,2151,101065
5936,2148,101070
5937,2141,101071
5938,2149,101073
5939,2152,101074
5940,2142,101075
5941,2147,101076
5942,2150,101077
5943,2153,101083
5944,2154,101105
5945,2155,101117
5946,2156,101120
5947,2156,101121
5948,2153,101122
5949,2155,101124
5950,2157,101126
5951,2154,101128
5952,2157,101129
5953,2158,101130
5954,2158,101131
5955,2159,101132
5956,2160,101133
5957,2159,101134
5958,2160,101135
5959,2161,101136
5960,2161,101137
5961,2162,101141
5962,2162,101142
5963,2165,101144
5964,2165,101146
5965,2170,101148
5966,2170,101149
5967,2180,101154
5968,2180,101155
5969,2151,101156
5970,2182,101158
5971,2183,101162
5972,2182,101169
5973,2184,101174
5974,2185,101175
5975,2186,101176
5976,2187,101177
5977,2188,101178
5978,2188,101179
5979,2184,101180
5980,2183,101181
5981,2152,101182
5982,2187,101187
5983,2186,101188
5984,2189,101194
5985,2190,101195
5986,2190,101196
5987,2191,101197
5988,2185,101201
5989,2191,101202
5990,2189,101227
5991,2192,101230
5992,2192,101231
5993,2193,101252
5994,2193,101253
5995,2193,101254
5996,2193,101255
5997,2194,101256
5998,2193,101257
5999,2194,101258
6000,2195,101261
6001,2195,101262
6002,2195,101263
6003,2196,101264
6004,2196,101265
6005,2197,101268
6006,2197,101269
6007,2197,101270
6008,2196,101271
6009,2197,101272
6010,2197,101273
6011,2198,101276
6012,2198,101277
6013,2198,101278
6014,2198,101279
6015,2199,101280
6016,2199,101281
6017,2200,101282
6018,2201,101283
6019,2201,101284
6020,2202,101286
6021,2199,101287
6022,2203,101288
6023,2202,101289
6024,2202,101290
6025,2202,101291
6026,2203,101292
6027,2204,101293
6028,2204,101294
6029,2204,101295
6030,2204,101296
6031,2205,101297
6032,2206,101300
6033,2206,101301
6034,2206,101302
6035,2208,101305
6036,2208,101306
6037,2208,101307
6038,2208,101308
6039,2208,101309
6040,2205,101310
6041,2206,101311
6042,2209,101312
6043,2209,101313
6044,2209,101314
6045,2210,101315
6046,2210,101316
6047,2210,101317
6048,2208,101318
6049,2209,101319
6050,2209,101320
6051,2211,101321
6052,2212,101322
6053,2212,101323
6054,2212,101325
6055,2213,101326
6056,2213,101327
6057,2213,101328
6058,2213,101329
6059,2214,101330
6060,2214,101331
6061,2214,101332
6062,2214,101333
6063,2215,101334
6064,2215,101335
6065,2213,101336
6066,2215,101337
6067,2216,101338
6068,2216,101339
6069,2216,101340
6070,2216,101341
6071,2211,101342
6072,2211,101343
6073,2217,101344
6074,2217,101345
6075,2217,101346
6076,2218,101349
6077,2218,101350
6078,2218,101353
6079,2219,101355
6080,2219,101356
6081,2221,101360
6082,2222,101363
6083,2222,101364
6084,2222,101365
6085,2222,101367
6086,2221,101368
6087,2221,101369
6088,2223,101370
6089,2223,101371
6090,2223,101374
6091,2223,101379
6092,2224,101380
6093,2224,101381
6094,2225,101386
6095,2225,101387
6096,2224,101391
6097,2225,101398
6098,2227,101402
6099,2227,101412
6100,2228,101414
6101,2228,101415
6102,2229,101416
6103,2227,101417
6104,2194,101420
6105,2230,101421
6106,2228,101422
6107,2229,101423
6108,2231,101429
6109,2231,101430
6110,2231,101432
6111,2231,101435
6112,2230,101438
6113,2232,101440
6114,2233,101444
6115,2233,101445
6116,2233,101446
6117,2233,101447
6118,2234,101454
6119,2234,101457
6120,2235,101458
6121,2236,101462
6122,2236,101463
6123,2236,101464
6124,2235,101465
6125,2237,101466
6126,2237,101468
6127,2240,101469
6128,2237,101470
6129,2232,101471
6130,2240,101472
6131,2241,101474
6132,2241,101476
6133,2241,101477
6134,2240,101480
6135,2235,101481
6136,2242,101483
6137,2242,101485
6138,2243,101491
6139,2243,101492
6140,2247,101496
6141,2247,101497
6142,2247,101498
6143,2247,101503
6144,2247,101508
6145,2248,101514
6146,2248,101515
6147,2248,101516
6148,2249,101520
6149,2251,101530
6150,2251,101531
6151,2252,101539
6152,2253,101549
6153,2253,101552
6154,2253,101554
6155,2253,101556
6156,2254,101560
6157,2254,101562
6158,2255,101564
6159,2255,101566
6160,2252,101567
6161,2255,101570
6162,2256,101573
6163,2252,101578
6164,2256,101582
6165,2258,101584
6166,2258,101585
6167,2259,101587
6168,2260,101590
6169,2261,101591
6170,2261,101592
6171,2262,101597
6172,2263,101602
6173,2264,101603
6174,2262,101604
6175,2265,101605
6176,2264,101606
6177,2260,101607
6178,2266,101609
6179,2265,101610
6180,2263,101611
6181,2259,101612
6182,2267,101613
6183,2266,101614
6184,2267,101618
6185,2268,101620
6186,2269,101623
6187,2268,101624
6188,2269,101635
6189,2270,101636
6190,2271,101637
6191,2272,101640
6192,2274,101641
6193,2274,101642
6194,2275,101643
6195,2271,101646
6196,2276,101647
6197,2272,101651
6198,2276,101652
6199,2278,101654
6200,2275,101658
6201,2279,101662
6202,2280,101663
6203,2278,101664
6204,2281,101665
6205,2279,101666
6206,2280,101667
6207,2281,101668
6208,2282,101669
6209,2283,101670
6210,2282,101671
6211,2283,101672
6212,2270,101677
6213,2284,101684
6214,2284,101688
6215,2285,101690
6216,2286,101691
6217,2285,101697
6218,2286,101698
6219,2287,101701
6220,2287,101702
6221,2288,101719
6222,2292,101734
6223,2293,101736
6224,2293,101738
6225,2293,101739
6226,2293,101740
6227,2292,101744
6228,2292,101748
6229,2294,101750
6230,2292,101751
6231,2294,101755
6232,2296,101759
6233,2296,101760
6234,2297,101765
6235,2297,101767
6236,2296,101768
6237,2297,101769
6238,2298,101776
6239,2298,101777
6240,2299,101778
6241,2298,101779
6242,2300,101780
6243,2300,101781
6244,2300,101782
6245,2292,101783
6246,2297,101784
6247,2299,101785
6248,2301,101787
6249,2302,101788
6250,2302,101789
6251,2302,101790
6252,2303,101794
6253,2302,101795
6254,2301,101797
6255,2303,101799
6256,2302,101800
6257,2302,101806
6258,2302,101809
6259,2305,101818
6260,2305,101820
6261,2302,101821
6262,2301,101822
6263,2303,101825
6264,2306,101832
6265,2306,101833
6266,2307,101835
6267,2307,101836
6268,2306,101837
6269,2308,101841
6270,2307,101842
6271,2308,101843
6272,2309,101850
6273,2309,101852
6274,2310,101856
6275,2310,101857
6276,2310,101858
6277,2311,101859
6278,2310,101860
6279,2311,101862
6280,2311,101864
6281,2312,101866
6282,2312,101867
6283,2312,101868
6284,2314,101875
6285,2314,101876
6286,2314,101877
6287,2315,101903
6288,2315,101904
6289,2316,101912
6290,2317,101924
6291,2318,101928
6292,2318,101929
6293,2318,101930
6294,2319,101931
6295,2319,101932
6296,2319,101934
6297,2319,101935
6298,2318,101936
6299,2316,101937
6300,2317,101939
6301,2317,101940
6302,2319,101941
6303,2319,101943
6304,2319,101944
6305,2322,101947
6306,2322,101948
6307,2322,101949
6308,2317,101953
6309,2322,101954
6310,2317,101958
6311,2317,101959
6312,2317,101960
6313,2323,101963
6314,2323,101965
6315,2323,101966
6316,2323,101967
6317,2317,101968
6318,2323,101969
6319,2323,101970
6320,2323,101971
6321,2325,101974
6322,2325,101975
6323,2325,101977
6324,2325,101978
6325,2326,101981
6326,2326,101982
6327,2327,101985
6328,2327,101987
6329,2326,101993
6330,2326,101994
6331,2326,101995
6332,2328,101998
6333,2328,101999
6334,2328,102004
6335,2328,102005
6336,2328,102007
6337,2329,102022
6338,2329,102023
6339,2329,102024
6340,2330,102029
6341,2328,102037
6342,2328,102038
6343,2328,102039
6344,2331,102041
6345,2331,102044
6346,2331,102045
6347,2328,102053
6348,2332,102054
6349,2333,102056
6350,2333,102058
6351,2332,102059
6352,2332,102060
6353,2333,102061
6354,2328,102062
6355,2328,102063
6356,2330,102064
6357,2334,102066
6358,2334,102067
6359,2334,102068
6360,2335,102070
6361,2335,102071
6362,2336,102073
6363,2336,102075
6364,2337,102077
6365,2337,102079
6366,2337,102080
6367,2338,102083
6368,2339,102085
6369,2340,102087
6370,2340,102088
6371,2340,102089
6372,2340,102090
6373,2339,102093
6374,2340,102095
6375,2341,102101
6376,2341,102103
6377,2341,102104
6378,2341,102105
6379,2342,102106
6380,2342,102107
6381,2342,102108
6382,2343,102109
6383,2343,102110
6384,2342,102111
6385,2343,102112
6386,2344,102113
6387,2344,102114
6388,2344,102115
6389,2344,102116
6390,2341,102118
6391,2338,102119
6392,2344,102120
6393,2344,102121
6394,2345,102124
6395,2345,102126
6396,2345,102127
6397,2345,102130
6398,2345,102131
6399,2345,102132
6400,2345,102133
6401,2345,102134
6402,2345,102136
6403,2345,102142
6404,2345,102144
6405,2347,102147
6406,2348,102149
6407,2347,102150
6408,2347,102151
6409,2347,102152
6410,2345,102155
6411,2345,102156
6412,2349,102157
6413,2349,102158
6414,2349,102159
6415,2349,102161
6416,2348,102162
6417,2348,102163
6418,2350,102166
6419,2350,102167
6420,2350,102168
6421,2350,102170
6422,2351,102171
6423,2351,102172
6424,2351,102173
6425,2351,102174
6426,2350,102175
6427,2351,102176
6428,2351,102177
6429,2352,102179
6430,2345,102180
6431,2352,102183
6432,2352,102187
6433,2352,102189
6434,2355,102191
6435,2355,102192
6436,2356,102193
6437,2356,102194
6438,2356,102195
6439,2355,102196
6440,2352,102199
6441,2355,102200
6442,2356,102201
6443,2355,102203
6444,2355,102204
6445,2355,102205
6446,2357,102206
6447,2357,102207
6448,2357,102208
6449,2357,102209
6450,2357,102210
6451,2358,102222
6452,2358,102223
6453,2358,102224
6454,2358,102225
6455,2358,102227
6456,2361,102242
6457,2362,102243
6458,2363,102248
6459,2361,102249
6460,2362,102250
6461,2363,102251
6462,2365,102262
6463,2366,102279
6464,2365,102289
6465,2366,102291
6466,2367,102299
6467,2367,102301
6468,2367,102302
6469,2367,102303
6470,2367,102309
6471,2367,102310
6472,2368,102314
6473,2368,102315
6474,2367,102316
6475,2369,102317
6476,2369,102318
6477,2369,102320
6478,2369,102321
6479,2369,102322
6480,2370,102326
6481,2370,102327
6482,2370,102328
6483,2370,102329
6484,2370,102330
6485,2370,102331
6486,2371,102334
6487,2371,102336
6488,2371,102337
6489,2372,102338
6490,2373,102350
6491,2373,102351
6492,2373,102353
6493,2374,102362
6494,2375,102363
6495,2376,102373
6496,2374,102377
6497,2376,102379
6498,2372,102381
6499,2377,102386
6500,2377,102388
6501,2377,102389
6502,2378,102390
6503,2378,102391
6504,2375,102396
6505,2378,102401
6506,2379,102410
6507,2379,102411
6508,2380,102413
6509,2380,102414
6510,2381,102420
6511,2381,102421
6512,2383,102441
6513,2383,102442
6514,2383,102443
6515,2384,102444
6516,2384,102445
6517,2383,102448
6518,2385,102450
6519,2383,102455
6520,2383,102459
6521,2386,102460
6522,2386,102461
6523,2386,102462
6524,2386,102463
6525,2387,102464
6526,2388,102465
6527,2388,102466
6528,2389,102468
6529,2387,102469
6530,2387,102470
6531,2389,102471
6532,2387,102472
6533,2383,102473
6534,2390,102474
6535,2390,102475
6536,2391,102476
6537,2391,102477
6538,2391,102478
6539,2392,102479
6540,2392,102480
6541,2392,102481
6542,2392,102482
6543,2392,102483
6544,2385,102484
6545,2391,102485
6546,2390,102486
6547,2385,102487
6548,2394,102488
6549,2394,102489
6550,2394,102490
6551,2395,102491
6552,2395,102492
6553,2395,102493
6554,2395,102494
6555,2396,102495
6556,2396,102496
6557,2396,102497
6558,2396,102498
6559,2396,102500
6560,2396,102501
6561,2397,102502
6562,2397,102503
6563,2396,102504
6564,2395,102505
6565,2397,102506
6566,2398,102507
6567,2398,102508
6568,2398,102509
6569,2397,102510
6570,2396,102511
6571,2398,102513
6572,2385,102523
6573,2399,102524
6574,2399,102528
6575,2399,102525
6576,2399,102526
6577,2402,102568
6578,2403,102570
6579,2402,102571
6580,2403,102574
6581,2404,102577
6582,2405,102584
6583,2406,102588
6584,2407,102594
6585,2406,102595
6586,2408,102596
6587,2408,102597
6588,2409,102599
6589,2409,102600
6590,2409,102601
6591,2409,102602
6592,2404,102608
6593,2410,102613
6594,2410,102615
6595,2411,102616
6596,2411,102620
6597,2405,102622
6598,2407,102629
6599,2413,102632
6600,2405,102633
6601,2413,102634
6602,2414,102645
6603,2414,102646
6604,2414,102650
6605,2415,102652
6606,2415,102660
6607,2416,102662
6608,2416,102663
6609,2417,102673
6610,2417,102674
6611,2417,102676
6612,2418,102715
6613,2418,102716
6614,2419,102727
6615,2419,102728
6616,2419,102731
6617,2420,102735
6618,2420,102736
6619,2421,102743
6620,2422,102744
6621,2422,102745
6622,2422,102746
6623,2421,102747
6624,2423,102749
6625,2423,102750
6626,2424,102753
6627,2424,102754
6628,2424,102759
6629,2425,102761
6630,2425,102762
6631,2424,102763
6632,2425,102764
6633,2426,102774
6634,2426,102775
6635,2427,102776
6636,2427,102777
6637,2427,102778
6638,2428,102779
6639,2427,102782
6640,2428,102783
6641,2429,102785
6642,2430,102786
6643,2430,102787
6644,2431,102789
6645,2431,102790
6646,2431,102791
6647,2429,102792
6648,2431,102820
6649,2423,102821
6650,2432,102822
6651,2432,102823
6652,2433,102829
6653,2433,102830
6654,2433,102831
6655,2433,102833
6656,2433,102834
6657,2433,102835
6658,2433,102836
6659,2433,102837
6660,2433,102838
6661,2433,102839
6662,2434,102840
6663,2435,102841
6664,2437,102842
6665,2437,102843
6666,2432,102844
6667,2438,102845
6668,2438,102846
6669,2437,102847
6670,2439,102848
6671,2439,102851
6672,2439,102852
6673,2441,102857
6674,2441,102858
6675,2434,102859
6676,2435,102860
6677,2434,102861
6678,2435,102862
